hotel,booking_status,lead_time,arrival_year,arrival_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,market_segment_type,country,avg_price_per_room,email
Resort Hotel,0,12,2016,April,18,27,0,3,Groups,PRT,85.33,ShannonMeyer@hotmail.com
Resort Hotel,0,12,2016,April,18,27,0,3,Groups,PRT,85.33,CherylJames86@gmail.com
Resort Hotel,0,12,2016,April,18,27,0,3,Groups,PRT,85.33,JVillarreal@yahoo.com
Resort Hotel,0,12,2016,April,18,27,0,3,Groups,PRT,0,BHopkins@yandex.com
Resort Hotel,0,12,2016,April,18,27,0,3,Groups,PRT,85.33,Murphy_Jordan59@verizon.com
Resort Hotel,0,12,2016,April,18,27,0,3,Groups,PRT,85.33,GarrettVargas@hotmail.com
Resort Hotel,0,100,2016,April,17,23,2,5,Offline TA/TO,GBR,31.45,Andrew.S@att.com
Resort Hotel,0,100,2016,April,17,23,2,5,Offline TA/TO,GBR,37.4,RuthMurray@zoho.com
Resort Hotel,0,12,2016,April,18,27,0,3,Groups,PRT,85.33,Drake.Christopher96@protonmail.com
Resort Hotel,0,12,2016,April,18,27,0,3,Groups,PRT,85.33,Ian.Nguyen39@yandex.com
Resort Hotel,0,12,2016,April,18,27,0,3,Groups,PRT,85.33,Melissa.Richmond@mail.com
Resort Hotel,0,12,2016,April,18,27,0,3,Groups,PRT,85.33,Raymond_J24@yandex.com
Resort Hotel,0,12,2016,April,18,27,0,3,Groups,PRT,85.33,Robert_Cameron@mail.com
Resort Hotel,0,12,2016,April,18,27,0,3,Groups,PRT,85.33,Ryan.Hudson@aol.com
Resort Hotel,0,12,2016,April,18,27,0,3,Groups,PRT,85.33,Julia_E@yandex.com
Resort Hotel,0,12,2016,April,18,27,0,3,Groups,PRT,85.33,Derek_Morris92@yahoo.com
Resort Hotel,0,12,2016,April,18,27,0,3,Groups,PRT,85.33,Stanley.N@verizon.com
Resort Hotel,0,12,2016,April,18,27,0,3,Groups,PRT,85.33,Terrell_Joshua12@hotmail.com
Resort Hotel,0,12,2016,April,18,27,0,3,Groups,PRT,85.33,JCruz96@comcast.net
Resort Hotel,0,1,2016,April,18,29,0,1,Online TA,ESP,65,Joseph_Hill14@yandex.com
Resort Hotel,0,12,2016,April,18,27,0,3,Groups,PRT,85.33,VincentWright@hotmail.com
Resort Hotel,0,21,2016,April,18,25,1,4,Offline TA/TO,PRT,50.4,Price_Alexis@mail.com
Resort Hotel,0,53,2016,April,18,27,0,3,Online TA,FRA,133,Russell_Thompson60@yahoo.com
Resort Hotel,0,0,2016,April,18,29,0,1,Online TA,PRT,65,Chloe.Gonzales@verizon.com
Resort Hotel,0,26,2016,April,17,23,2,5,Direct,ESP,115,Lisa_S76@zoho.com
Resort Hotel,0,26,2016,April,17,23,2,5,Direct,ESP,121,MFisher27@aol.com
Resort Hotel,0,26,2016,April,17,23,2,5,Direct,ESP,121,Montgomery_Nancy67@hotmail.com
Resort Hotel,0,111,2016,April,18,28,0,2,Online TA,DEU,52.2,Morrow_Christian61@yahoo.com
Resort Hotel,0,111,2016,April,18,28,0,2,Online TA,DEU,44.1,Austin_Livingston@outlook.com
Resort Hotel,0,111,2016,April,18,28,0,2,Online TA,DEU,58.2,MLucas@aol.com
Resort Hotel,0,5,2016,April,18,27,0,3,Direct,PRT,86,Lindsey_Felicia@gmail.com
Resort Hotel,0,37,2016,April,18,27,0,3,Offline TA/TO,GBR,35.1,Nicholas.Kennedy@comcast.net
Resort Hotel,0,84,2016,April,18,26,0,4,Online TA,PRT,68,Kimberly.A77@zoho.com
Resort Hotel,0,21,2016,April,18,28,0,2,Online TA,PRT,4,Richard_R@comcast.net
Resort Hotel,0,12,2016,April,18,28,0,2,Online TA,GBR,80,Nicole_Howard@zoho.com
Resort Hotel,0,2,2016,April,18,30,0,1,Direct,GBR,80,JRoach@xfinity.com
Resort Hotel,0,5,2016,April,18,29,0,1,Complementary,PRT,0,KClarke@aol.com
Resort Hotel,0,5,2016,April,18,29,0,1,Complementary,PRT,0,Evan_Baker@xfinity.com
Resort Hotel,0,24,2016,April,18,29,0,1,Direct,PRT,125,Jennifer.G@mail.com
Resort Hotel,0,74,2016,April,18,26,0,4,Online TA,DEU,73,Catherine.J@outlook.com
Resort Hotel,0,44,2016,April,17,23,2,5,Direct,PRT,64.5,SReeves15@mail.com
Resort Hotel,0,5,2016,April,18,29,0,1,Online TA,POL,85,Katherine_Williams@comcast.net
Resort Hotel,0,2,2016,April,18,26,0,4,Online TA,DEU,84.5,Kevin.Johnson96@gmail.com
Resort Hotel,0,70,2016,April,18,25,1,4,Online TA,ESP,88,Pierce.Margaret@att.com
Resort Hotel,0,39,2016,April,18,27,0,3,Online TA,FRA,97,Scott.L@zoho.com
Resort Hotel,0,69,2016,April,18,26,0,4,Offline TA/TO,GBR,39.95,Anthony_G@aol.com
Resort Hotel,0,1,2016,April,18,27,0,3,Online TA,USA,91,Villarreal_James85@outlook.com
Resort Hotel,0,99,2016,April,17,23,2,5,Online TA,GBR,79.2,ELowe@att.com
Resort Hotel,0,101,2016,April,17,23,2,5,Offline TA/TO,IRL,35.63,Sheryl.M62@protonmail.com
Resort Hotel,0,43,2016,April,18,26,0,4,Online TA,PRT,78,Samuel.G57@yandex.com
Resort Hotel,0,64,2016,April,18,24,2,4,Online TA,GBR,118,Jonathan_Woods39@att.com
Resort Hotel,0,20,2016,April,18,26,0,4,Online TA,PRT,97,Alan_Hill@zoho.com
Resort Hotel,0,100,2016,April,17,23,2,5,Offline TA/TO,GBR,39.4,Jamie.D@mail.com
Resort Hotel,0,33,2016,April,18,25,1,4,Offline TA/TO,USA,37.1,Tyler.L86@verizon.com
Resort Hotel,0,6,2016,April,18,29,0,1,Online TA,ESP,80,John_Finley@gmail.com
Resort Hotel,0,44,2016,April,18,27,0,4,Offline TA/TO,GBR,55.89,Hensley.Ashley24@att.com
Resort Hotel,0,14,2016,April,18,28,0,3,Online TA,FRA,80,David.Perez@verizon.com
Resort Hotel,0,160,2016,April,18,28,0,3,Online TA,DEU,85.2,Marissa_Johnson@gmail.com
Resort Hotel,0,0,2016,April,18,30,0,1,Direct,PRT,95,Dennis.Griffin@yandex.com
Resort Hotel,0,0,2016,April,18,30,0,1,Direct,PRT,101,Rachel_H@mail.com
Resort Hotel,0,14,2016,April,18,30,0,1,Online TA,ESP,85,Mark.B@zoho.com
Resort Hotel,0,20,2016,April,18,28,0,3,Online TA,GBR,75.15,Pope.Kathryn52@yahoo.com
Resort Hotel,0,18,2016,October,43,16,2,4,Online TA,GBR,79,Joseph_Krause@verizon.com
Resort Hotel,0,13,2016,April,18,29,0,2,Online TA,BRA,93,CHester@verizon.com
Resort Hotel,0,18,2016,April,18,29,0,2,Online TA,ESP,107,Richard.C@hotmail.com
Resort Hotel,0,7,2016,April,18,30,0,1,Offline TA/TO,ESP,46,Sara_B@verizon.com
Resort Hotel,0,7,2016,April,18,30,0,1,Offline TA/TO,ESP,46,BenjaminJohnson@yahoo.com
Resort Hotel,0,6,2016,April,18,29,0,2,Online TA,PRT,86,Kevin.B80@att.com
Resort Hotel,0,124,2016,April,18,28,0,3,Online TA,GBR,113,Molina.William84@aol.com
Resort Hotel,0,44,2016,April,18,29,0,2,Online TA,PRT,82.5,Williams_Chad@zoho.com
Resort Hotel,0,4,2016,April,18,30,0,1,Direct,PRT,95,Austin.Woodward31@verizon.com
Resort Hotel,0,4,2016,April,18,30,0,1,Direct,PRT,95,EEstrada@mail.com
Resort Hotel,0,0,2016,April,18,30,0,1,Online TA,USA,85,DeniseHale@aol.com
Resort Hotel,0,13,2016,April,18,29,0,2,Direct,PRT,131,Gray_Karen31@verizon.com
Resort Hotel,0,2,2016,April,18,30,0,1,Direct,PRT,115,David.B@outlook.com
Resort Hotel,0,1,2016,May,19,2,1,0,Online TA,PRT,90,Brian.Blanchard@yandex.com
Resort Hotel,0,197,2016,April,18,30,1,1,Groups,DEU,85,Suzanne_H@yandex.com
Resort Hotel,0,197,2016,April,18,30,1,1,Groups,DEU,85,Tracy_Nguyen@comcast.net
Resort Hotel,0,197,2016,April,18,30,1,1,Groups,DEU,85,Cindy.Alvarez@protonmail.com
Resort Hotel,0,197,2016,April,18,30,1,1,Groups,DEU,85,Bradley_H@aol.com
Resort Hotel,0,197,2016,April,18,30,1,1,Groups,DEU,85,Thomas_Barrera@zoho.com
Resort Hotel,0,197,2016,April,18,30,1,1,Groups,DEU,54.5,Jeffrey.Pollard@aol.com
Resort Hotel,0,197,2016,April,18,30,1,1,Groups,DEU,54.5,John.P14@yahoo.com
Resort Hotel,0,197,2016,April,18,30,1,1,Groups,DEU,85,Michael_Morales@verizon.com
Resort Hotel,0,197,2016,April,18,30,1,1,Groups,DEU,85,Lambert_Travis@mail.com
Resort Hotel,0,197,2016,April,18,30,1,1,Groups,DEU,85,ZWilson@hotmail.com
Resort Hotel,0,197,2016,April,18,30,1,1,Groups,DEU,54.5,Joseph.P@yahoo.com
Resort Hotel,0,197,2016,April,18,30,1,1,Groups,DEU,54.5,Scott.L18@yandex.com
Resort Hotel,0,197,2016,April,18,30,1,1,Groups,AUT,85,David_Navarro97@gmail.com
Resort Hotel,0,197,2016,April,18,30,1,1,Groups,DEU,85,MWalker97@yandex.com
Resort Hotel,0,197,2016,April,18,30,1,1,Groups,DEU,85,Miles_Adam@gmail.com
Resort Hotel,0,197,2016,April,18,30,1,1,Groups,DEU,85,Erica.H@xfinity.com
Resort Hotel,0,197,2016,April,18,30,1,1,Groups,DEU,85,Shaw.Steven@yandex.com
Resort Hotel,0,197,2016,April,18,30,1,1,Groups,DEU,54.5,Wagner_Brandi29@verizon.com
Resort Hotel,0,197,2016,April,18,30,1,1,Groups,DEU,54.5,Christopher.H@gmail.com
Resort Hotel,0,197,2016,April,18,30,1,1,Groups,DEU,54.5,Mark.A@outlook.com
Resort Hotel,0,197,2016,April,18,30,1,1,Groups,DEU,54.5,Emily.L79@comcast.net
Resort Hotel,0,197,2016,April,18,30,1,1,Groups,HUN,54.5,ATodd74@protonmail.com
Resort Hotel,0,197,2016,April,18,30,1,1,Groups,DEU,54.5,Mary_Scott@aol.com
Resort Hotel,0,197,2016,April,18,30,1,1,Groups,DEU,85,Martinez.Nancy@gmail.com
Resort Hotel,0,197,2016,April,18,30,1,1,Groups,DEU,85,White_Marissa12@aol.com
Resort Hotel,0,197,2016,April,18,30,1,1,Groups,DEU,54.5,Roberts_Jonathan@zoho.com
Resort Hotel,0,197,2016,April,18,30,1,1,Groups,DEU,54.5,Rodney_Reed@att.com
Resort Hotel,0,197,2016,April,18,30,1,1,Groups,DEU,54.5,Michael_H18@protonmail.com
Resort Hotel,0,197,2016,April,18,30,1,1,Groups,DEU,54.5,Amanda.Chaney@att.com
Resort Hotel,0,197,2016,April,18,30,1,1,Groups,DEU,54.5,AmberSmith@att.com
Resort Hotel,0,197,2016,April,18,30,1,1,Groups,DEU,54.5,Joshua.L39@comcast.net
Resort Hotel,0,47,2016,April,18,30,1,1,Groups,DEU,54.5,SSullivan@xfinity.com
Resort Hotel,0,47,2016,April,18,30,1,1,Groups,DEU,54.5,Richard.Simpson91@hotmail.com
Resort Hotel,0,47,2016,April,18,30,1,1,Groups,PRT,54.5,Dr.MD@zoho.com
Resort Hotel,0,197,2016,April,18,30,1,1,Groups,DEU,54.5,JRogers@mail.com
Resort Hotel,0,197,2016,April,18,30,1,1,Groups,DEU,54.5,Andrew_Jackson@verizon.com
Resort Hotel,0,47,2016,April,18,25,2,5,Direct,GBR,73.5,Dr._C82@comcast.net
Resort Hotel,0,8,2016,April,18,30,1,1,Direct,PRT,91,Daniel.Butler22@hotmail.com
Resort Hotel,0,8,2016,November,45,2,0,2,Direct,PRT,69,Shannon.Miller@zoho.com
Resort Hotel,0,3,2016,April,18,29,1,2,Direct,PRT,97.67,LOrtiz64@yandex.com
Resort Hotel,0,3,2016,April,18,29,1,2,Direct,PRT,91.67,Castaneda_Russell@comcast.net
Resort Hotel,0,18,2016,April,18,29,1,2,Online TA,ESP,80,ManuelGallagher43@yahoo.com
Resort Hotel,0,13,2016,April,18,29,1,2,Online TA,ESP,83.33,Phillips_Dan@yahoo.com
Resort Hotel,1,29,2016,April,18,30,0,0,Online TA,ESP,0,LMiller@outlook.com
Resort Hotel,0,61,2016,April,18,26,1,5,Online TA,FRA,179.33,Chelsea.Kelly78@yahoo.com
Resort Hotel,0,0,2016,May,19,2,0,0,Online TA,ESP,0,Richard.Thompson85@gmail.com
Resort Hotel,0,0,2016,May,19,2,0,0,Online TA,PRT,0,JamesDavidson@hotmail.com
Resort Hotel,0,4,2016,April,18,30,1,1,Offline TA/TO,ESP,64,Tracy.C@outlook.com
Resort Hotel,0,4,2016,April,18,30,1,1,Offline TA/TO,ESP,58,Angel.F@xfinity.com
Resort Hotel,0,5,2016,April,18,30,1,1,Online TA,ESP,117,RobertGeorge@zoho.com
Resort Hotel,0,22,2016,April,18,30,1,1,Online TA,ESP,95,BruceMiller16@comcast.net
Resort Hotel,0,73,2016,April,18,29,1,2,Online TA,ESP,69.3,Richard_Lynn@verizon.com
Resort Hotel,0,2,2016,April,18,30,1,1,Offline TA/TO,PRT,130,Nelson_Hannah@gmail.com
Resort Hotel,0,1,2016,April,18,30,1,1,Direct,ESP,105,Perry_Kyle@aol.com
Resort Hotel,0,3,2016,April,18,30,1,1,Offline TA/TO,ESP,70,Flores.Leslie67@gmail.com
Resort Hotel,0,43,2016,April,18,30,1,1,Online TA,ESP,96,Rodney.Martin@outlook.com
Resort Hotel,0,0,2016,May,19,1,1,0,Online TA,USA,115,Watson.Anita@verizon.com
Resort Hotel,0,62,2016,May,19,1,1,0,Online TA,FRA,86,Mary_Paul@outlook.com
Resort Hotel,0,30,2016,April,18,30,1,1,Online TA,ESP,160.5,Aaron.Bailey@comcast.net
Resort Hotel,0,30,2016,April,18,30,1,1,Online TA,ESP,109.5,Huffman_Pamela@att.com
Resort Hotel,0,7,2016,April,18,28,1,3,Online TA,ESP,186.5,Mann_Susan@zoho.com
Resort Hotel,0,6,2016,April,18,30,1,1,Online TA,ESP,95,SWalsh@hotmail.com
Resort Hotel,0,43,2016,April,18,30,1,1,Online TA,ESP,90,Cynthia_F@comcast.net
Resort Hotel,0,17,2016,April,18,30,1,1,Direct,ESP,181,Michael.Martin74@mail.com
Resort Hotel,0,23,2016,April,18,29,1,2,Direct,ESP,171,Laura_L@protonmail.com
Resort Hotel,0,91,2016,April,18,26,2,5,Offline TA/TO,IRL,41.4,Virginia_Diaz@verizon.com
Resort Hotel,0,3,2016,April,18,28,2,3,Online TA,IRL,127,Todd.Travis@verizon.com
Resort Hotel,0,3,2016,April,18,28,2,3,Online TA,IRL,116,Sampson_Adam@aol.com
Resort Hotel,0,17,2016,May,19,2,1,0,Direct,PRT,81,AnthonyPotts41@gmail.com
Resort Hotel,0,11,2016,April,18,30,2,1,Online TA,NLD,104.33,Heather.Ramos@comcast.net
Resort Hotel,0,86,2016,April,18,29,2,2,Offline TA/TO,IRL,52.56,Kelsey_Gonzales@zoho.com
Resort Hotel,0,43,2016,April,18,24,4,5,Online TA,IRL,76.61,Theodore_G@zoho.com
Resort Hotel,0,23,2016,April,18,30,2,1,Online TA,PHL,98.33,ShelbyMorrow59@yandex.com
Resort Hotel,0,0,2016,May,19,2,1,0,Direct,PRT,79,Hannah_Fuentes@yandex.com
Resort Hotel,0,0,2016,May,19,2,1,0,Direct,BRA,79,Joseph.S@yahoo.com
Resort Hotel,0,0,2016,May,19,2,1,0,Direct,CHE,79,FaithMcintyre@xfinity.com
Resort Hotel,0,0,2016,May,19,2,1,0,Online TA,NLD,79,LisaJohnson@protonmail.com
Resort Hotel,0,73,2016,May,19,3,0,0,Online TA,PRT,0,Jordan_Turner@mail.com
Resort Hotel,0,0,2016,May,19,3,0,0,Offline TA/TO,PRT,0,Tara_Johnson@hotmail.com
Resort Hotel,0,5,2016,May,19,1,2,0,Offline TA/TO,ESP,72,CharlesCurtis@comcast.net
Resort Hotel,0,0,2016,May,19,2,1,0,Direct,PRT,39.5,DCabrera@zoho.com
Resort Hotel,0,18,2016,April,18,30,2,1,Direct,FRA,85,Hansen_Shawn@aol.com
Resort Hotel,0,5,2016,May,19,1,2,0,Online TA,ROU,105,Gibbs.Jacob16@comcast.net
Resort Hotel,0,2,2016,May,19,3,0,1,Online TA,ROU,87,Robert.H@comcast.net
Resort Hotel,0,112,2016,May,19,3,0,0,Online TA,PRT,0,AlexHernandez@hotmail.com
Resort Hotel,0,31,2016,April,18,30,2,1,Online TA,GBR,91.67,Kristin.B@xfinity.com
Resort Hotel,0,26,2016,April,18,29,2,2,Online TA,IRL,90,John.Smith@protonmail.com
Resort Hotel,0,113,2016,April,18,28,2,3,Offline TA/TO,IRL,43.4,Julie.F@protonmail.com
Resort Hotel,0,13,2016,May,19,1,2,0,Online TA,USA,72,Powell.Stacey51@yahoo.com
Resort Hotel,0,104,2016,April,18,28,2,3,Online TA,POL,113,Miller.Nicole@outlook.com
Resort Hotel,0,97,2016,April,18,27,2,5,Offline TA/TO,FRA,66.8,Allen_Yvonne@att.com
Resort Hotel,0,0,2016,April,18,26,2,6,Online TA,NLD,52.2,Marisa_M44@hotmail.com
Resort Hotel,0,11,2016,May,19,2,1,1,Groups,DEU,85,LWeaver@hotmail.com
Resort Hotel,0,101,2016,April,18,29,2,3,Groups,BEL,75,JStewart95@aol.com
Resort Hotel,0,0,2016,May,19,3,0,1,Corporate,PRT,42,Brian_M@hotmail.com
Resort Hotel,0,4,2016,June,26,21,0,1,Corporate,PRT,57,Nina.S63@aol.com
Resort Hotel,0,7,2016,November,48,21,1,1,Corporate,PRT,33,Johnson.Matthew@yandex.com
Resort Hotel,0,0,2016,May,19,3,0,1,Direct,PRT,79,Jill_Franco30@hotmail.com
Resort Hotel,0,0,2016,May,22,25,0,1,Direct,PRT,129,Morales.Audrey@aol.com
Resort Hotel,0,0,2016,May,19,3,0,1,Direct,PRT,70,Fitzgerald.Jackson@hotmail.com
Resort Hotel,0,3,2016,April,18,30,2,2,Online TA,ROU,138.5,Mccormick.Carl@xfinity.com
Resort Hotel,0,0,2016,May,19,3,0,1,Online TA,DEU,75.2,April.M@aol.com
Resort Hotel,0,0,2016,May,19,3,0,1,Online TA,ESP,75.2,Terri_Lawson13@comcast.net
Resort Hotel,0,0,2016,May,19,3,0,1,Online TA,PRT,75.2,Kimberly_G@gmail.com
Resort Hotel,0,35,2016,May,19,2,1,1,Online TA,PRT,111,Yolanda_J@hotmail.com
Resort Hotel,0,5,2016,May,19,3,0,1,Corporate,PRI,39,Stacy.Anderson25@verizon.com
Resort Hotel,0,5,2016,May,21,18,0,1,Corporate,PRI,39,James_Levine90@att.com
Resort Hotel,0,7,2016,June,23,1,0,2,Corporate,PRI,58,Stephen.Carter@protonmail.com
Resort Hotel,0,7,2016,June,26,21,0,1,Corporate,PRI,58,Johnson_Daniel@verizon.com
Resort Hotel,0,33,2016,July,29,11,1,1,Corporate,PRI,84,LisaPeterson@xfinity.com
Resort Hotel,0,70,2016,August,34,17,0,2,Corporate,PRI,125,Steven.Jones70@mail.com
Resort Hotel,0,7,2016,September,40,28,0,2,Corporate,PRI,58,Laura_Spencer@outlook.com
Resort Hotel,0,143,2016,April,18,26,2,6,Online TA,ROU,81,Emily.V91@mail.com
Resort Hotel,0,12,2016,April,18,30,2,2,Online TA,AUS,132.5,Kevin_Gomez99@att.com
Resort Hotel,0,9,2016,May,19,2,1,1,Online TA,PRT,96,Jorge.M@mail.com
Resort Hotel,0,78,2016,April,18,30,2,2,Online TA,POL,79,Diana.E@protonmail.com
Resort Hotel,0,94,2016,April,18,29,2,3,Direct,GBR,85,HMiller@yandex.com
Resort Hotel,0,104,2016,April,18,29,2,3,Offline TA/TO,GBR,54.56,Megan.G@hotmail.com
Resort Hotel,0,152,2016,May,19,2,1,2,Offline TA/TO,ARG,47.4,Kyle_Mason@xfinity.com
Resort Hotel,0,152,2016,May,19,2,1,2,Offline TA/TO,ARG,41.4,Anthony_White76@protonmail.com
Resort Hotel,0,140,2016,April,18,28,2,5,Direct,GBR,143,BPearson@protonmail.com
Resort Hotel,0,113,2016,April,18,28,2,5,Offline TA/TO,GBR,86.38,Erin_B@att.com
Resort Hotel,0,12,2016,May,19,4,0,1,Corporate,FRA,78.18,Hernandez_Steven@yahoo.com
Resort Hotel,0,29,2016,May,19,2,1,2,Online TA,ITA,95,Holmes.Joseph22@gmail.com
Resort Hotel,0,15,2016,May,19,2,1,2,Online TA,ITA,90,Robert.L30@zoho.com
Resort Hotel,0,1,2016,May,19,4,0,1,Online TA,ESP,70,KHill@hotmail.com
Resort Hotel,0,1,2016,May,19,4,0,1,Online TA,NOR,79,Donna.M17@gmail.com
Resort Hotel,0,1,2016,May,19,4,0,1,Online TA,NOR,79,DDS.Dr.@verizon.com
Resort Hotel,0,147,2016,May,19,4,0,1,Offline TA/TO,DEU,59,Anthony_D@yahoo.com
Resort Hotel,0,13,2016,May,19,2,1,2,Online TA,GBR,96,Charles_M@outlook.com
Resort Hotel,0,7,2016,May,19,4,0,1,Corporate,GBR,90,RebeccaClark@att.com
Resort Hotel,0,6,2016,May,19,2,1,2,Online TA,GBR,113,Day.Teresa@att.com
Resort Hotel,0,0,2016,May,19,4,0,1,Online TA,SWE,60.83,AshleyMD@yandex.com
Resort Hotel,0,117,2016,May,19,1,2,2,Direct,IRL,47.05,Hale.Amanda@aol.com
Resort Hotel,0,35,2016,May,19,2,1,2,Online TA,ITA,105,AmandaHughes@mail.com
Resort Hotel,0,0,2016,May,19,4,0,1,Direct,BRA,79,Jamie.J@aol.com
Resort Hotel,0,7,2016,May,19,4,0,1,Corporate,JPN,80,Gonzalez_Michael49@outlook.com
Resort Hotel,0,12,2016,May,19,4,0,1,Corporate,FRA,68.74,Juarez_Patricia93@hotmail.com
Resort Hotel,0,6,2016,May,19,4,0,1,Direct,PRT,75,Mr..MD@aol.com
Resort Hotel,0,147,2016,May,19,5,2,5,Online TA,PRT,52.2,Thomas_Lauren38@yahoo.com
Resort Hotel,0,35,2016,May,19,2,1,2,Online TA,PRT,105,Mary_Wood@verizon.com
Resort Hotel,0,13,2016,June,26,20,1,0,Online TA,PRT,99,Jessica.M62@protonmail.com
Resort Hotel,0,294,2016,June,26,21,0,5,Online TA,PRT,64.8,Hall_Jacob@verizon.com
Resort Hotel,0,35,2016,May,19,2,1,2,Online TA,ESP,105,Dalton.Maria@att.com
Resort Hotel,0,12,2016,May,19,4,0,1,Corporate,FRA,63,Michele.S@xfinity.com
Resort Hotel,0,105,2016,May,19,5,0,0,Offline TA/TO,PRT,0,Douglas.Lopez@hotmail.com
Resort Hotel,0,137,2016,May,19,1,2,2,Offline TA/TO,GBR,81.82,Khan.Kim@aol.com
Resort Hotel,0,2,2016,May,19,4,0,1,Online TA,GBR,159,AWagner@yahoo.com
Resort Hotel,0,0,2016,April,18,29,2,5,Direct,PRT,99.29,Christopher_Murray@zoho.com
Resort Hotel,0,78,2016,April,18,29,2,5,Groups,NLD,54,Peterson.Timothy14@verizon.com
Resort Hotel,0,78,2016,April,18,29,2,5,Groups,NLD,47,Brittany.B@outlook.com
Resort Hotel,0,101,2016,April,18,29,2,5,Groups,NLD,54,Dean.Luis21@zoho.com
Resort Hotel,0,101,2016,April,18,29,2,5,Groups,NLD,75,Watson.Katherine@zoho.com
Resort Hotel,0,143,2016,April,18,29,2,5,Online TA,IRL,52.2,Danielle.H@yahoo.com
Resort Hotel,0,35,2016,May,19,2,1,3,Online TA,RUS,111,Wise.Jenna@hotmail.com
Resort Hotel,0,101,2016,April,18,29,2,5,Groups,NLD,0,Patricia.P@hotmail.com
Resort Hotel,0,3,2016,May,19,1,2,3,Corporate,PRT,42,Shannon_S80@att.com
Resort Hotel,0,10,2016,May,19,3,0,3,Online TA,DEU,105,Melissa.Hodges@mail.com
Resort Hotel,0,74,2016,May,19,4,0,2,Online TA,THA,79,Bean_Pamela@gmail.com
Resort Hotel,0,1,2016,April,18,30,2,4,Online TA,PRT,107.67,LaurenEvans@aol.com
Resort Hotel,0,3,2016,May,19,5,0,1,Offline TA/TO,PRT,66,Harris.Kelly@comcast.net
Resort Hotel,0,29,2016,May,19,3,0,3,Direct,ARG,115,Joseph_Johnson@aol.com
Resort Hotel,0,1,2016,May,19,3,0,3,Direct,ARG,115,Bender.Eddie@yandex.com
Resort Hotel,0,98,2016,April,18,30,2,4,Online TA,ESP,99,Rodriguez.Ashley@xfinity.com
Resort Hotel,0,16,2016,April,18,29,2,5,Offline TA/TO,NLD,41.4,Alexis_J@yahoo.com
Resort Hotel,0,1,2016,May,19,4,0,2,Direct,AUS,135,Jamie_J@yahoo.com
Resort Hotel,0,1,2016,May,19,5,0,1,Online TA,PRT,97,Scott_Kristine@att.com
Resort Hotel,0,105,2016,May,19,6,0,0,Offline TA/TO,PRT,0,King.Justin@gmail.com
Resort Hotel,0,91,2016,May,19,4,0,2,Online TA,FRA,68,Kirby_Sydney@comcast.net
Resort Hotel,0,35,2016,May,19,2,1,3,Online TA,ITA,105,Amy.B@yahoo.com
Resort Hotel,0,35,2016,May,19,2,1,3,Online TA,ITA,105,Alexandria.T@verizon.com
Resort Hotel,0,13,2016,June,26,20,1,0,Online TA,ITA,99,Kaitlyn_W@protonmail.com
Resort Hotel,0,294,2016,June,26,21,0,5,Online TA,ITA,64.8,JoshuaJacobs@yandex.com
Resort Hotel,0,102,2016,April,18,29,2,5,Online TA,POL,73,Megan_H@verizon.com
Resort Hotel,0,16,2016,April,18,29,2,5,Offline TA/TO,NLD,33.15,Natalie.Brady63@gmail.com
Resort Hotel,0,103,2016,May,19,1,2,3,Groups,NLD,47,Melissa_Liu@mail.com
Resort Hotel,0,101,2016,April,18,29,2,5,Groups,NLD,47,Samantha_Flores@zoho.com
Resort Hotel,0,16,2016,April,18,29,2,5,Offline TA/TO,NLD,48.1,Leslie.R@hotmail.com
Resort Hotel,0,16,2016,April,18,29,2,5,Offline TA/TO,BEL,65.1,Tina_Nelson70@yandex.com
Resort Hotel,0,1,2016,May,19,5,0,1,Online TA,PRT,56,MichaelSingh@gmail.com
Resort Hotel,0,79,2016,April,18,29,2,5,Online TA,IRL,74.43,Janet_J@verizon.com
Resort Hotel,0,16,2016,April,18,29,2,5,Offline TA/TO,POL,65.1,White.Nicholas@att.com
Resort Hotel,0,16,2016,April,18,29,2,5,Offline TA/TO,NLD,41.4,Amanda_L@gmail.com
Resort Hotel,0,16,2016,April,18,29,2,5,Offline TA/TO,NLD,41.4,TonyaHart@comcast.net
Resort Hotel,0,102,2016,April,18,30,2,4,Online TA,GBR,45.66,JerryGreene@yandex.com
Resort Hotel,0,99,2016,April,18,27,2,7,Groups,NLD,71.89,Franklin.Evan@aol.com
Resort Hotel,0,101,2016,April,18,29,2,5,Groups,NLD,47,Melissa_C@hotmail.com
Resort Hotel,0,0,2016,May,19,6,0,1,Direct,NLD,79,Medina_Lisa15@outlook.com
Resort Hotel,0,212,2016,May,19,4,0,2,Offline TA/TO,GBR,41.4,David_Johnson@hotmail.com
Resort Hotel,0,104,2016,April,18,28,2,7,Direct,CHE,99.22,Christopher_Cox@yandex.com
Resort Hotel,0,40,2016,April,18,30,2,5,Online TA,FRA,93.57,Andrea.W@comcast.net
Resort Hotel,0,76,2016,May,19,3,0,4,Offline TA/TO,IRL,58.55,Black_John@yandex.com
Resort Hotel,0,106,2016,April,18,30,2,5,Offline TA/TO,GBR,43.4,Willis.Casey@verizon.com
Resort Hotel,0,87,2016,April,18,30,2,5,Offline TA/TO,DNK,72.9,MichaelBriggs63@hotmail.com
Resort Hotel,0,101,2016,April,18,30,2,5,Offline TA/TO,SWE,51.5,Stephanie.O@mail.com
